row_id;order_id;order_date;ship_date;ship_mode;customer_id;product_id
7236;CA-2017-137337;2021-06-06;2021-06-10;Standard Class;GB-14575;OFF-BI-10000632
7237;CA-2015-138737;2020-03-06;2020-03-09;First Class;FP-14320;OFF-AR-10003190
7238;CA-2017-164924;2021-10-08;2021-10-08;Same Day;EA-14035;TEC-MA-10000904
7239;CA-2017-101651;2022-03-24;2022-03-30;Standard Class;SC-20305;FUR-FU-10000771
7240;CA-2017-101651;2022-03-24;2022-03-30;Standard Class;SC-20305;OFF-EN-10001990
7241;CA-2018-136651;2022-07-22;2022-07-24;Second Class;JF-15355;FUR-FU-10002445
7242;CA-2018-136651;2022-07-22;2022-07-24;Second Class;JF-15355;OFF-BI-10003638
7243;CA-2018-136651;2022-07-22;2022-07-24;Second Class;JF-15355;FUR-FU-10004864
7244;CA-2018-118892;2022-11-15;2022-11-20;Second Class;TP-21415;FUR-CH-10002024
7245;US-2018-151127;2022-08-20;2022-08-23;First Class;RL-19615;OFF-AR-10002445
7246;CA-2018-145807;2022-05-10;2022-05-14;Standard Class;SB-20170;OFF-ST-10001370
7247;US-2015-127978;2019-06-01;2019-06-06;Standard Class;JS-15595;OFF-LA-10000305
7248;US-2015-127978;2019-06-01;2019-06-06;Standard Class;JS-15595;FUR-BO-10001972
7249;US-2015-127978;2019-06-01;2019-06-06;Standard Class;JS-15595;OFF-ST-10002486
7250;CA-2016-158491;2020-09-02;2020-09-07;Second Class;BP-11155;TEC-AC-10001874
7251;CA-2016-158491;2020-09-02;2020-09-07;Second Class;BP-11155;TEC-AC-10003870
7252;CA-2017-116764;2021-11-25;2021-12-01;Standard Class;EM-13825;OFF-LA-10002473
7253;CA-2017-152457;2021-12-11;2021-12-17;Standard Class;SC-20695;OFF-PA-10003790
7254;CA-2017-152730;2021-08-28;2021-09-02;Standard Class;EM-14140;OFF-AP-10002684
7255;CA-2017-152730;2021-08-28;2021-09-02;Standard Class;EM-14140;FUR-FU-10001037
7256;CA-2017-152730;2021-08-28;2021-09-02;Standard Class;EM-14140;OFF-ST-10000876
7257;CA-2017-152730;2021-08-28;2021-09-02;Standard Class;EM-14140;OFF-AR-10003732
7258;CA-2017-152730;2021-08-28;2021-09-02;Standard Class;EM-14140;OFF-PA-10000994
7259;CA-2017-152730;2021-08-28;2021-09-02;Standard Class;EM-14140;OFF-AR-10000940
7260;CA-2017-152730;2021-08-28;2021-09-02;Standard Class;EM-14140;OFF-PA-10004888
7261;CA-2017-152730;2021-08-28;2021-09-02;Standard Class;EM-14140;TEC-PH-10000441
7262;CA-2018-137001;2022-09-08;2022-09-11;Second Class;GZ-14545;OFF-AR-10001231
7263;CA-2018-156363;2023-01-20;2023-01-26;Standard Class;ML-17395;TEC-PH-10003988
7264;CA-2018-156363;2023-01-20;2023-01-26;Standard Class;ML-17395;OFF-EN-10003068
7265;CA-2018-122056;2022-09-11;2022-09-15;Standard Class;PG-18895;OFF-AR-10004260
7266;US-2015-143721;2020-02-21;2020-02-24;Second Class;DK-12835;FUR-CH-10001973
7267;CA-2018-122987;2022-11-14;2022-11-14;Same Day;SJ-20215;OFF-BI-10002824
7268;CA-2018-122987;2022-11-14;2022-11-14;Same Day;SJ-20215;OFF-ST-10004950
7269;CA-2017-133368;2021-04-14;2021-04-20;Standard Class;AG-10675;OFF-PA-10004039
7270;CA-2017-133368;2021-04-14;2021-04-20;Standard Class;AG-10675;FUR-FU-10003374
7271;CA-2017-123337;2021-12-15;2021-12-21;Standard Class;KD-16495;FUR-BO-10001918
7272;CA-2017-123337;2021-12-15;2021-12-21;Standard Class;KD-16495;OFF-AP-10002287
7273;US-2017-150357;2022-01-08;2022-01-12;Standard Class;EB-13975;OFF-SU-10004498
7274;US-2017-150357;2022-01-08;2022-01-12;Standard Class;EB-13975;OFF-BI-10002557
7275;CA-2016-144519;2021-02-11;2021-02-15;Standard Class;AW-10930;TEC-PH-10004908
7276;CA-2016-144519;2021-02-11;2021-02-15;Standard Class;AW-10930;FUR-FU-10000794
7277;CA-2015-120670;2020-01-31;2020-02-04;Standard Class;JK-16120;TEC-AC-10004171
7278;CA-2017-157217;2021-10-17;2021-10-19;First Class;TC-21535;TEC-PH-10002070
7279;CA-2017-157217;2021-10-17;2021-10-19;First Class;TC-21535;TEC-AC-10003095
7280;CA-2017-108224;2021-08-12;2021-08-12;Same Day;TH-21235;TEC-AC-10003832
7281;CA-2016-162782;2020-05-21;2020-05-27;Standard Class;PW-19240;OFF-BI-10003527
7282;CA-2018-159282;2023-01-14;2023-01-19;Standard Class;GH-14410;TEC-MA-10001148
7283;CA-2018-155936;2022-09-20;2022-09-27;Standard Class;JK-15730;OFF-BI-10002432
7284;CA-2018-169439;2022-12-08;2022-12-12;Standard Class;LC-17140;OFF-AR-10001374
7285;CA-2018-169439;2022-12-08;2022-12-12;Standard Class;LC-17140;FUR-FU-10000723
7286;CA-2018-151183;2023-01-12;2023-01-17;Standard Class;BK-11260;TEC-AC-10003614
7287;CA-2017-149965;2021-09-18;2021-09-23;Standard Class;BS-11365;TEC-AC-10004877
7288;CA-2017-149965;2021-09-18;2021-09-23;Standard Class;BS-11365;FUR-FU-10004270
7289;CA-2015-158281;2019-12-01;2019-12-06;Standard Class;AG-10525;TEC-MA-10002210
7290;CA-2017-153661;2021-04-30;2021-05-01;First Class;SC-20725;OFF-ST-10000675
7291;CA-2017-153661;2021-04-30;2021-05-01;First Class;SC-20725;OFF-BI-10004781
7292;CA-2017-153661;2021-04-30;2021-05-01;First Class;SC-20725;OFF-LA-10004689
7293;CA-2018-109183;2023-03-04;2023-03-09;Standard Class;LR-16915;TEC-MA-10001856
7294;CA-2017-113656;2021-04-23;2021-04-29;Standard Class;CB-12415;FUR-FU-10000719
7295;CA-2016-148964;2020-08-24;2020-08-29;Standard Class;RD-19900;FUR-FU-10003849
7296;CA-2015-111899;2019-08-02;2019-08-03;First Class;NC-18340;OFF-AR-10001725
7297;CA-2015-111899;2019-08-02;2019-08-03;First Class;NC-18340;OFF-FA-10000840
7298;CA-2016-101126;2020-05-10;2020-05-14;Second Class;NB-18655;OFF-ST-10000943
7299;CA-2015-163468;2020-02-16;2020-02-19;First Class;JK-15730;FUR-TA-10002533
7300;CA-2015-163468;2020-02-16;2020-02-19;First Class;JK-15730;FUR-FU-10001546
7301;CA-2015-163468;2020-02-16;2020-02-19;First Class;JK-15730;FUR-BO-10003546
7302;CA-2015-163468;2020-02-16;2020-02-19;First Class;JK-15730;OFF-BI-10004728
7303;CA-2015-163468;2020-02-16;2020-02-19;First Class;JK-15730;OFF-ST-10000025
7304;US-2018-117450;2022-12-03;2022-12-07;Standard Class;DO-13645;FUR-CH-10003817
7305;US-2018-117450;2022-12-03;2022-12-07;Standard Class;DO-13645;OFF-PA-10000289
7306;CA-2015-137274;2019-06-27;2019-07-01;Standard Class;MG-18145;FUR-TA-10001889
7307;CA-2017-144092;2022-02-03;2022-02-05;Second Class;LH-17155;TEC-AC-10002305
7308;CA-2017-144092;2022-02-03;2022-02-05;Second Class;LH-17155;FUR-CH-10004875
7309;CA-2017-144092;2022-02-03;2022-02-05;Second Class;LH-17155;OFF-EN-10001434
7310;CA-2018-112172;2022-09-08;2022-09-12;Second Class;MM-18280;OFF-FA-10004395
7311;CA-2016-121699;2020-11-08;2020-11-12;Standard Class;BD-11320;OFF-BI-10004632
7312;CA-2016-162761;2021-01-07;2021-01-11;Standard Class;SC-20575;OFF-BI-10000145
7313;CA-2016-162761;2021-01-07;2021-01-11;Standard Class;SC-20575;OFF-BI-10002498
7314;CA-2016-162761;2021-01-07;2021-01-11;Standard Class;SC-20575;OFF-AR-10001761
7315;CA-2017-121377;2021-08-26;2021-08-31;Standard Class;TN-21040;TEC-PH-10001817
7316;CA-2018-115322;2022-08-09;2022-08-14;Second Class;ZC-21910;OFF-AR-10004456
7317;CA-2017-132066;2022-01-14;2022-01-18;Standard Class;NB-18655;FUR-TA-10001539
7318;CA-2018-158120;2023-02-15;2023-02-19;Standard Class;KH-16330;OFF-PA-10003205
7319;CA-2018-158120;2023-02-15;2023-02-19;Standard Class;KH-16330;OFF-BI-10002813
7320;CA-2018-100097;2023-02-24;2023-02-27;Second Class;MN-17935;TEC-PH-10002310
7321;CA-2018-100097;2023-02-24;2023-02-27;Second Class;MN-17935;FUR-FU-10003623
7322;CA-2018-167626;2022-12-02;2022-12-06;Standard Class;MY-18295;OFF-PA-10003424
7323;CA-2018-167626;2022-12-02;2022-12-06;Standard Class;MY-18295;TEC-AC-10004353
7324;US-2018-126053;2023-03-05;2023-03-08;First Class;CS-11950;FUR-FU-10001934
7325;US-2018-126053;2023-03-05;2023-03-08;First Class;CS-11950;OFF-LA-10003766
7326;US-2018-128447;2023-02-08;2023-02-15;Standard Class;MC-17845;OFF-AP-10004540
7327;US-2018-128447;2023-02-08;2023-02-15;Standard Class;MC-17845;OFF-BI-10001543
7328;US-2015-131275;2019-06-16;2019-06-22;Standard Class;SC-20050;FUR-FU-10004597
7329;US-2015-131275;2019-06-16;2019-06-22;Standard Class;SC-20050;TEC-MA-10001148
7330;US-2015-131275;2019-06-16;2019-06-22;Standard Class;SC-20050;OFF-ST-10000078
7331;CA-2017-149349;2022-02-10;2022-02-11;First Class;SP-20650;FUR-FU-10001037
7332;CA-2018-115119;2023-01-24;2023-01-28;Standard Class;SC-20440;TEC-PH-10001433
7333;CA-2018-115119;2023-01-24;2023-01-28;Standard Class;SC-20440;OFF-BI-10003007
7334;CA-2016-125563;2020-07-10;2020-07-16;Standard Class;PR-18880;FUR-FU-10001290
7335;CA-2016-125563;2020-07-10;2020-07-16;Standard Class;PR-18880;FUR-FU-10000087
7336;CA-2016-113152;2021-03-25;2021-03-30;Standard Class;JK-15625;TEC-AC-10002049
7337;CA-2016-113152;2021-03-25;2021-03-30;Standard Class;JK-15625;FUR-BO-10002613
7338;CA-2018-165155;2022-12-20;2022-12-22;First Class;BM-11575;OFF-ST-10004950
7339;CA-2015-163412;2020-03-19;2020-03-22;Second Class;SM-20950;FUR-CH-10004875
7340;CA-2016-159590;2020-10-16;2020-10-19;First Class;KC-16255;OFF-AR-10003190
7341;CA-2015-116190;2019-10-24;2019-10-30;Standard Class;SG-20470;FUR-CH-10000553
7342;CA-2015-116190;2019-10-24;2019-10-30;Standard Class;SG-20470;OFF-LA-10002762
7343;CA-2015-116190;2019-10-24;2019-10-30;Standard Class;SG-20470;FUR-FU-10000719
7344;CA-2015-168473;2020-03-25;2020-03-31;Standard Class;TB-21520;OFF-ST-10000563
7345;CA-2018-168389;2023-03-11;2023-03-17;Standard Class;DV-13045;FUR-TA-10004289
7346;CA-2018-168389;2023-03-11;2023-03-17;Standard Class;DV-13045;TEC-PH-10003555
7347;CA-2018-168389;2023-03-11;2023-03-17;Standard Class;DV-13045;OFF-AR-10001958
7348;CA-2018-168389;2023-03-11;2023-03-17;Standard Class;DV-13045;FUR-CH-10000225
7349;CA-2015-130421;2019-06-01;2019-06-05;Standard Class;SC-20020;OFF-AP-10002534
7350;CA-2018-142125;2023-01-19;2023-01-25;Standard Class;JB-15400;OFF-BI-10000301
7351;CA-2018-142125;2023-01-19;2023-01-25;Standard Class;JB-15400;OFF-BI-10003460
7352;CA-2018-141138;2023-02-08;2023-02-14;Standard Class;GH-14425;TEC-AC-10001772
7353;CA-2018-152135;2022-06-14;2022-06-16;Second Class;MG-17650;TEC-PH-10003505
7354;CA-2017-151974;2021-12-21;2021-12-28;Standard Class;RD-19660;OFF-LA-10004484
7355;CA-2018-154102;2022-05-07;2022-05-14;Standard Class;SN-20560;OFF-PA-10001593
7356;CA-2016-139780;2021-03-31;2021-04-02;Second Class;AH-10690;OFF-BI-10004139
7357;CA-2017-114748;2022-01-07;2022-01-12;Standard Class;MZ-17335;OFF-AR-10001315
7358;CA-2017-114748;2022-01-07;2022-01-12;Standard Class;MZ-17335;FUR-FU-10001488
7359;US-2015-115189;2020-03-29;2020-04-02;Second Class;AR-10345;TEC-PH-10002170
7360;US-2015-115189;2020-03-29;2020-04-02;Second Class;AR-10345;FUR-TA-10004575
7361;CA-2017-163594;2021-07-11;2021-07-13;First Class;JF-15295;OFF-PA-10000809
7362;CA-2017-163594;2021-07-11;2021-07-13;First Class;JF-15295;FUR-CH-10000225
7363;CA-2017-163594;2021-07-11;2021-07-13;First Class;JF-15295;OFF-BI-10003707
7364;CA-2017-127243;2022-02-26;2022-03-04;Standard Class;DS-13180;TEC-PH-10004539
7365;CA-2017-127243;2022-02-26;2022-03-04;Standard Class;DS-13180;OFF-FA-10004076
7366;CA-2017-127243;2022-02-26;2022-03-04;Standard Class;DS-13180;OFF-BI-10003166
7367;CA-2017-127243;2022-02-26;2022-03-04;Standard Class;DS-13180;OFF-ST-10002301
7368;CA-2017-127243;2022-02-26;2022-03-04;Standard Class;DS-13180;FUR-CH-10002647
7369;CA-2018-161851;2022-07-14;2022-07-16;First Class;BP-11095;OFF-BI-10004654
7370;CA-2016-110345;2020-06-07;2020-06-09;Second Class;TG-21310;OFF-LA-10001175
7371;CA-2015-107769;2020-01-26;2020-01-30;Standard Class;BT-11395;TEC-PH-10001336
7372;US-2018-123862;2022-04-07;2022-04-09;Second Class;JF-15190;OFF-ST-10000760
7373;US-2018-123862;2022-04-07;2022-04-09;Second Class;JF-15190;OFF-ST-10002301
7374;US-2018-123862;2022-04-07;2022-04-09;Second Class;JF-15190;OFF-SU-10004884
7375;US-2018-123862;2022-04-07;2022-04-09;Second Class;JF-15190;OFF-FA-10003112
7376;CA-2018-100580;2022-11-11;2022-11-18;Standard Class;MK-17905;OFF-BI-10000069
7377;US-2018-145597;2023-01-31;2023-02-03;First Class;GG-14650;OFF-AR-10001958
7378;CA-2015-132787;2019-12-18;2019-12-22;Standard Class;MC-18130;OFF-ST-10001321
7379;CA-2016-136224;2020-08-29;2020-08-29;Same Day;ML-18265;OFF-AR-10003504
7380;CA-2017-105732;2021-12-12;2021-12-17;Standard Class;AG-10270;OFF-ST-10000419
7381;CA-2017-105732;2021-12-12;2021-12-17;Standard Class;AG-10270;OFF-LA-10004559
7382;CA-2017-105732;2021-12-12;2021-12-17;Standard Class;AG-10270;TEC-PH-10001644
7383;CA-2017-105732;2021-12-12;2021-12-17;Standard Class;AG-10270;OFF-SU-10004782
7384;CA-2017-105732;2021-12-12;2021-12-17;Standard Class;AG-10270;OFF-PA-10002250
7385;CA-2017-105732;2021-12-12;2021-12-17;Standard Class;AG-10270;OFF-AP-10001394
7386;CA-2017-105732;2021-12-12;2021-12-17;Standard Class;AG-10270;OFF-PA-10001838
7387;CA-2017-105732;2021-12-12;2021-12-17;Standard Class;AG-10270;OFF-ST-10004340
7388;CA-2017-105732;2021-12-12;2021-12-17;Standard Class;AG-10270;FUR-FU-10003664
7389;CA-2017-105732;2021-12-12;2021-12-17;Standard Class;AG-10270;TEC-PH-10004897
7390;CA-2018-108035;2023-02-27;2023-03-03;Standard Class;TT-21070;FUR-CH-10000454
7391;CA-2018-108035;2023-02-27;2023-03-03;Standard Class;TT-21070;FUR-FU-10004017
7392;CA-2018-160031;2023-03-04;2023-03-07;Second Class;LT-16765;OFF-PA-10000241
7393;CA-2018-147844;2022-07-31;2022-08-04;Standard Class;DD-13570;OFF-PA-10003016
7394;CA-2018-147844;2022-07-31;2022-08-04;Standard Class;DD-13570;OFF-AR-10001615
7395;CA-2018-147844;2022-07-31;2022-08-04;Standard Class;DD-13570;OFF-PA-10002713
7396;CA-2017-110975;2022-03-25;2022-03-30;Standard Class;DB-12970;FUR-TA-10002958
7397;CA-2017-110975;2022-03-25;2022-03-30;Standard Class;DB-12970;FUR-CH-10003746
7398;CA-2015-141649;2019-12-29;2019-12-29;Same Day;DM-12955;OFF-AP-10003217
7399;CA-2015-124807;2019-10-10;2019-10-13;Second Class;ME-17725;OFF-PA-10001526
7400;CA-2015-124807;2019-10-10;2019-10-13;Second Class;ME-17725;TEC-AC-10002857
7401;CA-2017-110009;2021-12-07;2021-12-12;Standard Class;TR-21325;FUR-FU-10003039
7402;CA-2017-110009;2021-12-07;2021-12-12;Standard Class;TR-21325;OFF-PA-10002615
7403;CA-2018-168172;2022-11-04;2022-11-08;Standard Class;SH-20395;OFF-SU-10002573
7404;CA-2016-100146;2020-08-12;2020-08-17;Standard Class;CB-12535;FUR-BO-10004015
7405;CA-2016-100146;2020-08-12;2020-08-17;Standard Class;CB-12535;FUR-FU-10001979
7406;CA-2016-100146;2020-08-12;2020-08-17;Standard Class;CB-12535;FUR-CH-10003833
7407;CA-2016-100146;2020-08-12;2020-08-17;Standard Class;CB-12535;FUR-CH-10004495
7408;CA-2018-152079;2022-04-20;2022-04-21;First Class;ML-17410;OFF-LA-10001613
7409;CA-2017-129728;2021-08-28;2021-09-04;Standard Class;JG-15310;FUR-FU-10003247
7410;CA-2015-121769;2019-07-07;2019-07-11;Standard Class;JS-15880;FUR-TA-10004442
7411;CA-2015-103058;2019-10-21;2019-10-22;First Class;AG-10270;TEC-AC-10001314
7412;CA-2018-121125;2022-08-28;2022-09-01;Standard Class;MG-17890;TEC-PH-10001619
7413;CA-2018-121125;2022-08-28;2022-09-01;Standard Class;MG-17890;TEC-AC-10002323
7414;CA-2018-121125;2022-08-28;2022-09-01;Standard Class;MG-17890;FUR-FU-10000820
7415;US-2017-114013;2021-06-11;2021-06-13;Second Class;SC-20770;FUR-CH-10004287
7416;US-2017-114013;2021-06-11;2021-06-13;Second Class;SC-20770;TEC-AC-10000474
7417;US-2017-114013;2021-06-11;2021-06-13;Second Class;SC-20770;TEC-PH-10001494
7418;US-2017-114013;2021-06-11;2021-06-13;Second Class;SC-20770;OFF-PA-10004996
7419;US-2017-114013;2021-06-11;2021-06-13;Second Class;SC-20770;OFF-BI-10004318
7420;US-2017-114013;2021-06-11;2021-06-13;Second Class;SC-20770;OFF-ST-10002574
7421;US-2017-114013;2021-06-11;2021-06-13;Second Class;SC-20770;OFF-BI-10002353
7422;US-2017-114013;2021-06-11;2021-06-13;Second Class;SC-20770;OFF-ST-10003641
7423;US-2017-114013;2021-06-11;2021-06-13;Second Class;SC-20770;TEC-MA-10001148
7424;CA-2018-135069;2022-07-09;2022-07-13;Standard Class;BS-11755;OFF-AP-10000026
7425;CA-2018-135069;2022-07-09;2022-07-13;Standard Class;BS-11755;FUR-FU-10003878
7426;CA-2017-101693;2021-09-23;2021-09-25;Second Class;LC-17140;FUR-CH-10001146
7427;CA-2017-101693;2021-09-23;2021-09-25;Second Class;LC-17140;FUR-FU-10003919
7428;US-2015-164763;2019-06-15;2019-06-19;Standard Class;MH-17440;OFF-BI-10000605
7429;US-2015-164763;2019-06-15;2019-06-19;Standard Class;MH-17440;OFF-BI-10000309
7430;US-2015-164763;2019-06-15;2019-06-19;Standard Class;MH-17440;OFF-PA-10003349
7431;US-2015-164763;2019-06-15;2019-06-19;Standard Class;MH-17440;OFF-PA-10003063
7432;US-2015-164763;2019-06-15;2019-06-19;Standard Class;MH-17440;OFF-AP-10003971
7433;CA-2015-161249;2019-11-07;2019-11-11;Standard Class;RD-19720;OFF-FA-10004838
7434;CA-2015-161249;2019-11-07;2019-11-11;Standard Class;RD-19720;OFF-BI-10001097
7435;CA-2016-148180;2020-10-24;2020-10-29;Standard Class;BP-11095;OFF-BI-10000605
7436;CA-2016-148180;2020-10-24;2020-10-29;Standard Class;BP-11095;OFF-BI-10003314
7437;CA-2016-148180;2020-10-24;2020-10-29;Standard Class;BP-11095;OFF-AR-10002067
7438;CA-2015-165568;2019-05-16;2019-05-20;Standard Class;BF-11020;OFF-BI-10001031
7439;CA-2016-145457;2020-06-22;2020-06-25;Second Class;CP-12085;FUR-FU-10003832
7440;US-2018-163657;2022-12-01;2022-12-05;Standard Class;JL-15235;OFF-BI-10000138
7441;US-2018-163657;2022-12-01;2022-12-05;Standard Class;JL-15235;FUR-TA-10004607
7442;CA-2016-120446;2021-02-14;2021-02-16;First Class;JG-15805;OFF-LA-10003148
7443;CA-2015-109932;2020-03-08;2020-03-10;First Class;VP-21760;OFF-PA-10001804
7444;CA-2015-109932;2020-03-08;2020-03-10;First Class;VP-21760;OFF-ST-10000036
7445;CA-2018-127474;2022-05-04;2022-05-08;Second Class;RD-19810;OFF-PA-10001166
7446;CA-2018-127474;2022-05-04;2022-05-08;Second Class;RD-19810;OFF-PA-10001033
7447;CA-2018-127474;2022-05-04;2022-05-08;Second Class;RD-19810;FUR-FU-10004597
7448;CA-2018-127474;2022-05-04;2022-05-08;Second Class;RD-19810;OFF-PA-10000418
7449;CA-2018-115448;2023-02-09;2023-02-12;First Class;MH-18025;FUR-FU-10004090
7450;CA-2018-105669;2022-12-16;2022-12-21;Second Class;SJ-20125;OFF-AR-10000390
7451;CA-2018-105669;2022-12-16;2022-12-21;Second Class;SJ-20125;FUR-CH-10003774
7452;CA-2018-105669;2022-12-16;2022-12-21;Second Class;SJ-20125;OFF-BI-10002412
7453;CA-2018-105669;2022-12-16;2022-12-21;Second Class;SJ-20125;TEC-PH-10002415
7454;CA-2018-134796;2022-09-23;2022-09-29;Standard Class;FM-14380;TEC-PH-10003505
7455;CA-2017-137743;2021-10-28;2021-11-02;Standard Class;KH-16360;OFF-LA-10003663
7456;CA-2017-137743;2021-10-28;2021-11-02;Standard Class;KH-16360;OFF-ST-10001780
7457;CA-2016-137974;2020-07-15;2020-07-17;First Class;LL-16840;TEC-PH-10002033
7458;CA-2016-137974;2020-07-15;2020-07-17;First Class;LL-16840;OFF-BI-10001036
7459;CA-2016-137974;2020-07-15;2020-07-17;First Class;LL-16840;FUR-FU-10001468
7460;CA-2016-137974;2020-07-15;2020-07-17;First Class;LL-16840;FUR-BO-10001519
7461;US-2016-136987;2020-07-10;2020-07-13;Second Class;AR-10540;TEC-CO-10001943
7462;US-2016-136987;2020-07-10;2020-07-13;Second Class;AR-10540;OFF-PA-10003127
7463;CA-2016-138485;2020-05-27;2020-05-30;Second Class;NP-18670;TEC-AC-10002076
7464;CA-2017-103709;2021-12-07;2021-12-14;Standard Class;LP-17095;OFF-AR-10003338
7465;CA-2017-103709;2021-12-07;2021-12-14;Standard Class;LP-17095;OFF-PA-10004610
7466;CA-2017-103709;2021-12-07;2021-12-14;Standard Class;LP-17095;OFF-ST-10001272
7467;CA-2017-138282;2021-08-17;2021-08-21;Standard Class;AH-10690;OFF-AP-10001366
7468;CA-2018-148985;2023-02-09;2023-02-13;Second Class;TB-21190;FUR-FU-10001424
7469;CA-2015-138100;2019-12-14;2019-12-19;Standard Class;AA-10315;OFF-PA-10000349
7470;CA-2015-138100;2019-12-14;2019-12-19;Standard Class;AA-10315;FUR-FU-10002456
7471;CA-2016-100734;2020-12-14;2020-12-19;Standard Class;AC-10615;OFF-BI-10002609
7472;CA-2016-100734;2020-12-14;2020-12-19;Standard Class;AC-10615;OFF-ST-10001522
7473;CA-2017-139997;2021-09-29;2021-10-01;First Class;EM-14140;TEC-CO-10000971
7474;CA-2017-109652;2021-07-09;2021-07-14;Standard Class;QJ-19255;OFF-AR-10000034
7475;CA-2015-167199;2019-04-06;2019-04-10;Standard Class;ME-17320;FUR-CH-10004063
7476;CA-2015-167199;2019-04-06;2019-04-10;Standard Class;ME-17320;OFF-BI-10004632
7477;CA-2015-167199;2019-04-06;2019-04-10;Standard Class;ME-17320;OFF-AR-10001662
7478;CA-2015-167199;2019-04-06;2019-04-10;Standard Class;ME-17320;TEC-PH-10004977
7479;CA-2015-167199;2019-04-06;2019-04-10;Standard Class;ME-17320;TEC-PH-10004539
7480;CA-2015-167199;2019-04-06;2019-04-10;Standard Class;ME-17320;OFF-FA-10001883
7481;CA-2015-167199;2019-04-06;2019-04-10;Standard Class;ME-17320;OFF-PA-10000955
7482;CA-2017-124583;2021-11-30;2021-12-02;Second Class;LB-16795;OFF-EN-10002500
7483;CA-2015-113964;2019-12-22;2019-12-29;Standard Class;JP-16135;OFF-BI-10004654
7484;CA-2015-129938;2020-03-14;2020-03-16;Second Class;EB-13705;FUR-CH-10003774
7485;CA-2018-135111;2023-03-28;2023-04-02;Standard Class;CS-12400;OFF-AR-10004707
7486;CA-2018-135111;2023-03-28;2023-04-02;Standard Class;CS-12400;OFF-BI-10004040
7487;US-2016-134558;2021-03-19;2021-03-24;Second Class;PM-19135;OFF-PA-10001184
7488;US-2016-134558;2021-03-19;2021-03-24;Second Class;PM-19135;TEC-AC-10004145
7489;US-2016-134558;2021-03-19;2021-03-24;Second Class;PM-19135;FUR-TA-10003473
7490;CA-2018-157196;2023-02-03;2023-02-07;Standard Class;AA-10645;OFF-PA-10003172
7491;CA-2016-108672;2020-12-09;2020-12-15;Standard Class;FA-14230;FUR-FU-10003799
7492;US-2018-118598;2023-02-14;2023-02-14;Same Day;CM-12190;TEC-PH-10002583
7493;US-2018-160836;2022-12-10;2022-12-15;Standard Class;CC-12475;OFF-PA-10004239
7494;US-2018-160836;2022-12-10;2022-12-15;Standard Class;CC-12475;FUR-TA-10002855
7495;US-2018-160836;2022-12-10;2022-12-15;Standard Class;CC-12475;OFF-AP-10001626
7496;CA-2018-121048;2022-10-12;2022-10-16;Standard Class;TC-21295;OFF-BI-10004022
